ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B64C5RH-1-4.jpg,"['0.9999', '3.4914']","['TFT', 'CF']","['0.9998', '0.0001', '6.0621', '5.0574']","['NP', 'UP', 'OP', 'INT']","['0.9445', '0.0514', '0.0028', '0.0010', '9.7933']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'POLYMER']",TFT,0.9999,NP,0.9445,AS-RESIDUE-E,0.9998,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5634TM-1-3.jpg,"['0.9999', '2.4385']","['TFT', 'CF']","['0.9723', '0.0273', '0.0003', '2.6142']","['NP', 'OP', 'UP', 'INT']","['0.4475', '0.2256', '0.1711', '0.1447', '0.0065']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'POLYMER']",TFT,0.9999,NP,0.4475,ITO-RESIDUE-T,0.9723,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5B27LC-1-3.jpg,"['0.9988', '0.0011']","['CF', 'TFT']","['0.9997', '0.0001', '2.1881', '1.8949']","['OP', 'UP', 'NP', 'INT']","['0.9152', '0.0842', '0.0004', '2.8645', '4.5214']","['POLYMER', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9988,OP,0.9152,POLYMER,0.9997,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B60N7PR-1-3.jpg,"['0.9999', '3.0156']","['CF', 'TFT']","['0.9945', '0.0053', '7.2298', '5.3663']","['NP', 'OP', 'UP', 'INT']","['0.8480', '0.1448', '0.0067', '0.0001', '9.0684']","['CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.8480,CF REPAIR FAIL,0.9945,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B33W8WK-1-1.jpg,"['1.0', '9.5969']","['TFT', 'CF']","['0.9999', '5.4827', '2.6324', '5.1247']","['INT', 'NP', 'UP', 'OP']","['0.9999', '6.2120', '1.1984', '4.4407', '1.4984']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'POLYMER', 'PV-HOLE-T']",TFT,1.0,INT,0.9999,ESD,0.9999,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B1BC54L-1-1.jpg,"['1.0', '2.6076']","['TFT', 'CF']","['0.9999', '3.6079', '1.7601', '6.8268']","['INT', 'NP', 'OP', 'UP']","['0.9999', '7.1929', '5.1573', '3.8701', '2.4622']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'PV-HOLE-T', 'POLYMER']",TFT,1.0,INT,0.9999,ESD,0.9999,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B39A8DF-1-4.jpg,"['0.9999', '9.3050']","['TFT', 'CF']","['0.9999', '7.2245', '2.9149', '2.6892']","['INT', 'OP', 'NP', 'UP']","['0.9998', '0.0001', '1.8018', '6.5596', '1.3743']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'AS-RESIDUE-E']",TFT,0.9999,INT,0.9998,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4NV6TS-1-3.jpg,"['0.9999', '1.0089']","['TFT', 'CF']","['0.9288', '0.0696', '0.0015', '2.3549']","['UP', 'OP', 'NP', 'INT']","['0.9761', '0.0200', '0.0037', '3.4212', '1.1035']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'AS-RESIDUE-E']",TFT,0.9999,UP,0.9761,FIBER,0.9288,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H1G06AF-1-3.jpg,"['0.9999', '3.9361']","['CF', 'TFT']","['0.9976', '0.0014', '0.0009', '1.6743']","['UP', 'OP', 'NP', 'INT']","['0.9986', '0.0004', '0.0002', '0.0002', '0.0001']","['LIGHT METAL', 'POLYMER', 'CF DEFECT', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,0.9999,UP,0.9986,LIGHT METAL,0.9976,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_H3M22MA-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.8677', '0.1077', '0.0240', '0.0004']","['UP', 'OP', 'NP', 'INT']","['0.8784', '0.0818', '0.0178', '0.0096', '0.0053']","['POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'PV-HOLE-T', 'FIBER']",TFT,0.9998,UP,0.8784,POLYMER,0.8677,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_7S3B5AA0Q0AE-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9517', '0.0473', '0.0008', '5.2998']","['OP', 'NP', 'UP', 'INT']","['0.6855', '0.2825', '0.0280', '0.0027', '0.0007']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT']",CF,0.9998,OP,0.6855,FIBER,0.9517,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4N98AM-1-4.jpg,"['1.0', '1.5358']","['TFT', 'CF']","['0.9999', '5.9002', '4.8463', '8.2840']","['INT', 'NP', 'OP', 'UP']","['0.9994', '0.0005', '5.1900', '2.3598', '1.2741']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF DEFECT']",TFT,1.0,INT,0.9994,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4UZ0ND-1-3.jpg,"['0.9999', '9.3749']","['CF', 'TFT']","['0.9931', '0.0047', '0.0021', '3.8289']","['OP', 'UP', 'NP', 'INT']","['0.8732', '0.0670', '0.0333', '0.0143', '0.0097']","['GLASS CULLET', 'POLYMER', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,OP,0.8732,GLASS CULLET,0.9931,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DQ4US-1-3.jpg,"['0.9999', '5.5573']","['TFT', 'CF']","['0.7438', '0.2350', '0.0211', '4.2951']","['UP', 'NP', 'OP', 'INT']","['0.9585', '0.0120', '0.0096', '0.0089', '0.0060']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'FIBER', 'PV-HOLE-T', 'POLYMER']",TFT,0.9999,UP,0.9585,PI SPOT-WITH PAR,0.7438,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4S594C-1-3.jpg,"['0.9999', '2.5796']","['CF', 'TFT']","['0.9990', '0.0008', '5.5287', '4.6646']","['OP', 'NP', 'UP', 'INT']","['0.7837', '0.2124', '0.0017', '0.0008', '0.0008']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT']",CF,0.9999,OP,0.7837,POLYMER,0.9990,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5BL54A-1-3.jpg,"['0.9999', '7.4787']","['CF', 'TFT']","['0.9986', '0.0013', '2.0701', '7.1629']","['NP', 'OP', 'UP', 'INT']","['0.9744', '0.0232', '0.0011', '0.0008', '0.0001']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'POLYMER', 'GLASS CULLET']",CF,0.9999,NP,0.9744,CF REPAIR FAIL,0.9986,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B58A1RQ-1-3.jpg,"['1.0', '2.7967']","['TFT', 'CF']","['0.9990', '0.0009', '3.1590', '1.1395']","['NP', 'OP', 'UP', 'INT']","['0.6024', '0.3922', '0.0042', '0.0008', '0.0001']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'POLYMER']",TFT,1.0,NP,0.6024,ITO-RESIDUE-T,0.9990,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B56H6FL-1-3.jpg,"['0.9996', '0.0003']","['TFT', 'CF']","['0.8819', '0.0639', '0.0540', '4.0166']","['NP', 'OP', 'UP', 'INT']","['0.6419', '0.1267', '0.0669', '0.0627', '0.0426']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'POLYMER', 'M1-ABNORMAL']",TFT,0.9996,NP,0.6419,PV-HOLE-T,0.8819,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B51D8NM-1-3.jpg,"['1.0', '8.2912']","['TFT', 'CF']","['0.9996', '0.0002', '0.0001', '5.2169']","['NP', 'OP', 'UP', 'INT']","['0.4782', '0.4518', '0.0600', '0.0085', '0.0007']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']",TFT,1.0,NP,0.4782,M1-ABNORMAL,0.9996,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B14N9SD-1-3.jpg,"['0.9999', '6.3525']","['TFT', 'CF']","['0.4523', '0.2843', '0.2500', '0.0132']","['UP', 'NP', 'OP', 'INT']","['0.8608', '0.1310', '0.0053', '0.0006', '0.0005']","['POLYMER', 'M1-ABNORMAL', 'PV-HOLE-T', 'GLASS BROKEN', 'ESD']",TFT,0.9999,UP,0.8608,POLYMER,0.4523,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BBQU1LS-1-3.jpg,"['0.9999', '1.1027']","['TFT', 'CF']","['0.9999', '3.9563', '1.7193', '4.7612']","['NP', 'UP', 'INT', 'OP']","['0.9991', '0.0004', '0.0002', '4.4378', '4.2034']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF PS DEFORMATION', 'ESD']",TFT,0.9999,NP,0.9991,M1-ABNORMAL,0.9999,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67H3RE-1-1.jpg,"['1.0', '3.7539']","['TFT', 'CF']","['0.9999', '2.8367', '1.8108', '3.3281']","['NP', 'OP', 'UP', 'INT']","['0.9999', '2.7041', '9.2484', '1.1518', '2.2980']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'GLASS CULLET']",TFT,1.0,NP,0.9999,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2419PB-1-3.jpg,"['0.9999', '7.4859']","['CF', 'TFT']","['0.8553', '0.1404', '0.0041', '3.0391']","['UP', 'OP', 'NP', 'INT']","['0.9604', '0.0275', '0.0066', '0.0026', '0.0008']","['LIGHT METAL', 'GLASS CULLET', 'POLYMER', 'FIBER', 'CF REPAIR FAIL']",CF,0.9999,UP,0.9604,LIGHT METAL,0.8553,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B55S3ME-1-3.jpg,"['0.9999', '1.7469']","['TFT', 'CF']","['0.6924', '0.2365', '0.0707', '0.0003']","['INT', 'NP', 'UP', 'OP']","['0.6878', '0.3112', '0.0004', '0.0003', '6.1460']","['ESD', 'M1-ABNORMAL', 'POLYMER', 'GLASS BROKEN', 'ITO-RESIDUE-T']",TFT,0.9999,INT,0.6878,ESD,0.6924,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B12Z2AF-1-3.jpg,"['0.9999', '3.4442']","['TFT', 'CF']","['0.7705', '0.2265', '0.0029', '4.5670']","['NP', 'UP', 'OP', 'INT']","['0.6078', '0.2536', '0.0628', '0.0314', '0.0306']","['ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.6078,ITO-RESIDUE-T,0.7705,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5WT-1-3.jpg,"['0.9999', '3.5932']","['TFT', 'CF']","['0.9864', '0.0092', '0.0042', '1.6976']","['NP', 'OP', 'UP', 'INT']","['0.8387', '0.0983', '0.0398', '0.0133', '0.0048']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E']",TFT,0.9999,NP,0.8387,ITO-RESIDUE-T,0.9864,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE8EA-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9961', '0.0037', '0.0001', '7.5571']","['NP', 'OP', 'UP', 'INT']","['0.9479', '0.0288', '0.0193', '0.0034', '0.0001']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']",CF,0.9997,NP,0.9479,CF PS DEFORMATION,0.9961,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B60N7SA-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9946', '0.0051', '0.0002', '7.8009']","['NP', 'OP', 'INT', 'UP']","['0.6746', '0.3203', '0.0042', '0.0004', '0.0001']","['CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'GLASS CULLET', 'PI SPOT-WITH PAR']",CF,0.9998,NP,0.6746,CF REPAIR FAIL,0.9946,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55Q4UA-1-3.jpg,"['0.9999', '1.6701']","['TFT', 'CF']","['0.7901', '0.2047', '0.0050', '5.5379']","['NP', 'OP', 'UP', 'INT']","['0.8888', '0.0813', '0.0174', '0.0072', '0.0026']","['PV-HOLE-T', 'POLYMER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'GLASS CULLET']",TFT,0.9999,NP,0.8888,PV-HOLE-T,0.7901,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5627DC-1-3.jpg,"['0.9999', '1.2464']","['CF', 'TFT']","['0.9998', '0.0001', '4.6110', '1.4114']","['OP', 'NP', 'UP', 'INT']","['0.9863', '0.0135', '0.0001', '3.4416', '1.1778']","['GLASS CULLET', 'POLYMER', 'CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9999,OP,0.9863,GLASS CULLET,0.9998,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B5052PC-1-3.jpg,"['0.9999', '6.3345']","['CF', 'TFT']","['0.9989', '0.0005', '0.0004', '1.0426']","['UP', 'NP', 'OP', 'INT']","['0.9993', '0.0003', '0.0001', '6.7116', '2.9262']","['LIGHT METAL', 'GLASS CULLET', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'CF DEFECT']",CF,0.9999,UP,0.9993,LIGHT METAL,0.9989,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5BK9MG-1-3.jpg,"['0.9978', '0.0021']","['CF', 'TFT']","['0.9980', '0.0017', '0.0001', '3.3512']","['OP', 'UP', 'INT', 'NP']","['0.9828', '0.0147', '0.0020', '0.0001', '4.1444']","['POLYMER', 'FIBER', 'GLASS CULLET', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9978,OP,0.9828,POLYMER,0.9980,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B63A1DE-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.7680', '0.1934', '0.0382', '0.0002']","['UP', 'NP', 'OP', 'INT']","['0.4486', '0.3046', '0.1044', '0.0541', '0.0453']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT', 'LIGHT METAL']",CF,0.9998,UP,0.4486,PI SPOT-WITH PAR,0.7680,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B6214RD-1-3.jpg,"['0.9996', '0.0003']","['CF', 'TFT']","['0.9999', '3.1753', '6.5775', '3.7926']","['OP', 'NP', 'INT', 'UP']","['0.9998', '0.0001', '7.4609', '2.9818', '2.7388']","['POLYMER', 'GLASS CULLET', 'PV-HOLE-T', 'CF REPAIR FAIL', 'CF DEFECT']",CF,0.9996,OP,0.9998,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5B774L-1-3.jpg,"['0.9999', '2.9055']","['CF', 'TFT']","['0.9999', '9.1472', '4.9174', '4.8103']","['OP', 'NP', 'UP', 'INT']","['0.9989', '0.0010', '8.0903', '7.2199', '6.6940']","['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9999,OP,0.9989,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VV2QA-1-3.jpg,"['0.9999', '4.7649']","['TFT', 'CF']","['0.8287', '0.1690', '0.0021', '4.5776']","['UP', 'NP', 'OP', 'INT']","['0.8587', '0.1249', '0.0075', '0.0073', '0.0011']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T', 'POLYMER']",TFT,0.9999,UP,0.8587,PI SPOT-WITH PAR,0.8287,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B59E0GC-1-3.jpg,"['0.9999', '8.3861']","['CF', 'TFT']","['0.9997', '0.0002', '2.2823', '4.4686']","['NP', 'OP', 'UP', 'INT']","['0.8844', '0.1104', '0.0047', '0.0001', '0.0001']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'CF DEFECT', 'FIBER', 'GLASS CULLET']",CF,0.9999,NP,0.8844,CF REPAIR FAIL,0.9997,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_7U3B1BG2B0BB-1-3.jpg,"['0.9999', '2.3586']","['TFT', 'CF']","['0.9685', '0.0291', '0.0013', '0.0009']","['INT', 'NP', 'OP', 'UP']","['0.9636', '0.0186', '0.0125', '0.0023', '0.0013']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']",TFT,0.9999,INT,0.9636,GLASS BROKEN,0.9685,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV3RC-1-3.jpg,"['0.9997', '0.0002']","['CF', 'TFT']","['0.9970', '0.0027', '0.0001', '1.7304']","['NP', 'OP', 'UP', 'INT']","['0.9902', '0.0047', '0.0043', '0.0005', '3.1208']","['CF PS DEFORMATION', 'CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'POLYMER']",CF,0.9997,NP,0.9902,CF PS DEFORMATION,0.9970,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5B24EB-1-3.jpg,"['0.9957', '0.0042']","['CF', 'TFT']","['0.9999', '4.6925', '2.9149', '1.0679']","['OP', 'UP', 'INT', 'NP']","['0.9980', '0.0018', '5.9363', '6.1428', '5.7458']","['POLYMER', 'FIBER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PV-HOLE-T']",CF,0.9957,OP,0.9980,POLYMER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5AZ5WL-1-5.jpg,"['1.0', '2.6252']","['TFT', 'CF']","['0.9986', '0.0012', '9.6468', '1.7281']","['NP', 'OP', 'INT', 'UP']","['0.7451', '0.2498', '0.0033', '0.0008', '0.0007']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.7451,AS-RESIDUE-E,0.9986,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B54T6JC-1-3.jpg,"['0.9999', '2.1080']","['CF', 'TFT']","['0.9997', '0.0002', '3.4379', '3.7454']","['OP', 'NP', 'UP', 'INT']","['0.9457', '0.0441', '0.0095', '0.0006', '5.4596']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'LIGHT METAL']",CF,0.9999,OP,0.9457,FIBER,0.9997,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE3AF-1-3.jpg,"['0.9999', '5.3274']","['CF', 'TFT']","['0.9959', '0.0039', '5.0060', '6.9931']","['NP', 'UP', 'OP', 'INT']","['0.9883', '0.0088', '0.0020', '0.0004', '0.0001']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9883,CF PS DEFORMATION,0.9959,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B57D92B-1-3.jpg,"['0.9999', '1.9848']","['CF', 'TFT']","['0.9999', '8.0986', '3.6638', '1.4485']","['OP', 'UP', 'INT', 'NP']","['0.8678', '0.1160', '0.0160', '2.0313', '1.6986']","['POLYMER', 'GLASS CULLET', 'FIBER', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9999,OP,0.8678,POLYMER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B52E4BB-1-3.jpg,"['0.9999', '7.3173']","['TFT', 'CF']","['0.9987', '0.0008', '0.0003', '1.3976']","['OP', 'NP', 'UP', 'INT']","['0.9926', '0.0066', '0.0005', '7.1758', '5.8926']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'FIBER']",TFT,0.9999,OP,0.9926,POLYMER,0.9987,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B66C6LP-1-4.jpg,"['1.0', '6.4350']","['TFT', 'CF']","['0.9170', '0.0829', '1.0476', '2.1990']","['NP', 'OP', 'UP', 'INT']","['0.9997', '0.0002', '5.9908', '1.8782', '1.7114']","['AS-RESIDUE-E', 'POLYMER', 'PV-HOLE-T', 'FIBER', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.9997,AS-RESIDUE-E,0.9170,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4K244U-1-3.jpg,"['0.9999', '2.6530']","['TFT', 'CF']","['0.9994', '0.0005', '2.7372', '6.8477']","['INT', 'NP', 'OP', 'UP']","['0.9993', '0.0004', '0.0001', '1.1866', '2.9184']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF DEFECT', 'POLYMER']",TFT,0.9999,INT,0.9993,GLASS BROKEN,0.9994,TFT,INT,GLASS BROKEN
