ImagePath,Layer_1_True,Layer_1_ans,Layer_1_conf,Layer_2_True,Layer_2_ans,Layer_2_conf,Layer_3_True,Layer_3_ans,Layer_3_conf,sub_class,sub_conf,subtwo_class,subtwo_conf,super_class,super_conf
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5B00TD-1-3.jpg,CF,CF,0.9998,NP,NP,0.6897,CF REPAIR FAIL,CF REPAIR FAIL,0.8304,"['NP', 'OP', 'INT', 'UP']","['0.8304', '0.1646', '0.0049', '9.2783']","['CF REPAIR FAIL', 'CF DEFECT', 'POLYMER', 'GLASS CULLET', 'CF PS DEFORMATION']","['0.6897', '0.2484', '0.0448', '0.0128', '0.0018']","['CF', 'TFT']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_H5B86HJ-1-3.jpg,TFT,TFT,0.9642,NP,NP,0.3128,PV-HOLE-T,PI SPOT-WITH PAR,0.4676,"['NP', 'UP', 'OP', 'INT']","['0.4676', '0.3115', '0.1195', '0.1011']","['PI SPOT-WITH PAR', 'POLYMER', 'CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T']","['0.3128', '0.3017', '0.1400', '0.0845', '0.0583']","['TFT', 'CF']","['0.9642', '0.0357']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B54T6JC-1-3.jpg,CF,CF,0.9999,OP,OP,0.4312,GLASS CULLET,GLASS CULLET,0.9824,"['OP', 'NP', 'UP', 'INT']","['0.9824', '0.0175', '2.5961', '9.1799']","['GLASS CULLET', 'FIBER', 'POLYMER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.4312', '0.4270', '0.0913', '0.0455', '0.0045']","['CF', 'TFT']","['0.9999', '5.7853']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B4VL8PF-1-3.jpg,CF,CF,0.9999,OP,OP,0.9220,POLYMER,POLYMER,0.9603,"['OP', 'NP', 'INT', 'UP']","['0.9603', '0.0396', '2.5051', '3.2176']","['POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT', 'FIBER']","['0.9220', '0.0329', '0.0281', '0.0130', '0.0033']","['CF', 'TFT']","['0.9999', '7.4861']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VE4QA-1-3.jpg,CF,CF,0.9999,NP,NP,0.9128,CF DEFECT,CF REPAIR FAIL,0.9998,"['NP', 'OP', 'UP', 'INT']","['0.9998', '0.0001', '4.4581', '1.1904']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET', 'POLYMER']","['0.9128', '0.0866', '0.0004', '5.7790', '8.8579']","['CF', 'TFT']","['0.9999', '1.2456']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B4UZ44T-1-3.jpg,CF,CF,0.9999,UP,UP,0.9916,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9903,"['UP', 'NP', 'OP', 'INT']","['0.9903', '0.0095', '3.5754', '2.9870']","['PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'LIGHT METAL']","['0.9916', '0.0053', '0.0019', '0.0006', '0.0003']","['CF', 'TFT']","['0.9999', '6.2048']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4TY1CB-1-3.jpg,TFT,TFT,0.9994,UP,NP,0.8703,FIBER,PV-HOLE-T,0.9928,"['NP', 'UP', 'OP', 'INT']","['0.9928', '0.0037', '0.0033', '1.6766']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR']","['0.8703', '0.0690', '0.0480', '0.0054', '0.0033']","['TFT', 'CF']","['0.9994', '0.0005']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5DS4Z1-1-3.jpg,TFT,TFT,0.9966,INT,INT,0.9982,GLASS BROKEN,GLASS BROKEN,0.9968,"['INT', 'NP', 'OP', 'UP']","['0.9968', '0.0024', '0.0005', '0.0002']","['GLASS BROKEN', 'GLASS CULLET', 'CF DEFECT', 'ESD', 'M1-ABNORMAL']","['0.9982', '0.0005', '0.0003', '0.0003', '0.0001']","['TFT', 'CF']","['0.9966', '0.0033']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4K244U-1-3.jpg,TFT,TFT,0.9995,INT,INT,0.9991,GLASS BROKEN,GLASS BROKEN,0.9993,"['INT', 'NP', 'UP', 'OP']","['0.9993', '0.0003', '0.0002', '5.9007']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF DEFECT', 'GLASS CULLET']","['0.9991', '0.0006', '3.9434', '2.3550', '1.7356']","['TFT', 'CF']","['0.9995', '0.0004']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_CG3B51K4H0MD-1-3.jpg,TFT,TFT,0.9995,OP,UP,0.6943,POLYMER,POLYMER,0.6378,"['UP', 'OP', 'NP', 'INT']","['0.6378', '0.3382', '0.0238', '5.0463']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'ITO-RESIDUE-T']","['0.6943', '0.1495', '0.1117', '0.0260', '0.0163']","['TFT', 'CF']","['0.9995', '0.0004']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4U61AB-1-3.jpg,TFT,TFT,0.9999,OP,UP,0.6588,POLYMER,FIBER,0.9907,"['UP', 'NP', 'OP', 'INT']","['0.9907', '0.0085', '0.0005', '2.2539']","['FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER', 'ITO-RESIDUE-T']","['0.6588', '0.3343', '0.0044', '0.0019', '0.0001']","['TFT', 'CF']","['0.9999', '9.2665']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_BASZ6LD-1-3.jpg,TFT,TFT,0.9998,UP,NP,0.6945,FIBER,PV-HOLE-T,0.5086,"['NP', 'UP', 'OP', 'INT']","['0.5086', '0.4566', '0.0344', '0.0002']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'ITO-RESIDUE-T']","['0.6945', '0.2383', '0.0329', '0.0238', '0.0072']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4TW6SD-1-3.jpg,CF,CF,0.9999,NP,NP,0.6432,CF DEFECT,CF DEFECT,0.9991,"['NP', 'OP', 'UP', 'INT']","['0.9991', '0.0008', '6.6638', '8.9289']","['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.6432', '0.2492', '0.1051', '0.0021', '0.0001']","['CF', 'TFT']","['0.9999', '1.1560']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B61V7XR-1-3.jpg,CF,CF,0.9999,NP,NP,0.8059,CF REPAIR FAIL,CF REPAIR FAIL,0.9897,"['NP', 'OP', 'UP', 'INT']","['0.9897', '0.0084', '0.0017', '2.2556']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER', 'GLASS CULLET']","['0.8059', '0.1874', '0.0018', '0.0015', '0.0010']","['CF', 'TFT']","['0.9999', '1.2712']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B62X9UB-2-3.jpg,TFT,TFT,0.9999,NP,INT,0.8763,PV-HOLE-T,ESD,0.5767,"['INT', 'NP', 'UP', 'OP']","['0.5767', '0.4221', '0.0006', '0.0004']","['ESD', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['0.8763', '0.1084', '0.0102', '0.0034', '0.0003']","['TFT', 'CF']","['0.9999', '3.4830']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B5AN1DE-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.9554,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9983,"['NP', 'UP', 'OP', 'INT']","['0.9983', '0.0015', '0.0001', '1.9781']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['0.9554', '0.0317', '0.0062', '0.0049', '0.0010']","['TFT', 'CF']","['0.9999', '7.1784']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WZ62E-1-3.jpg,CF,CF,0.9999,NP,NP,0.9915,CF PS DEFORMATION,CF PS DEFORMATION,0.9966,"['NP', 'OP', 'UP', 'INT']","['0.9966', '0.0033', '2.5444', '5.7645']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.9915', '0.0069', '0.0008', '0.0005', '1.4721']","['CF', 'TFT']","['0.9999', '7.1019']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4S594C-1-3.jpg,CF,CF,0.9999,OP,OP,0.6717,GLASS CULLET,GLASS CULLET,0.6916,"['OP', 'NP', 'INT', 'UP']","['0.6916', '0.3078', '0.0003', '0.0001']","['GLASS CULLET', 'CF DEFECT', 'POLYMER', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['0.6717', '0.2872', '0.0254', '0.0108', '0.0027']","['CF', 'TFT']","['0.9999', '1.7981']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B61F8LB-1-3.jpg,CF,CF,0.9999,OP,NP,0.5788,POLYMER,CF DEFECT,0.7118,"['NP', 'OP', 'UP', 'INT']","['0.7118', '0.2849', '0.0028', '0.0003']","['CF DEFECT', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'LIGHT METAL']","['0.5788', '0.1922', '0.1336', '0.0844', '0.0033']","['CF', 'TFT']","['0.9999', '9.4338']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5CV41A-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.8521,PV-HOLE-T,ITO-RESIDUE-T,0.9909,"['NP', 'UP', 'OP', 'INT']","['0.9909', '0.0077', '0.0013', '1.6758']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['0.8521', '0.0519', '0.0519', '0.0234', '0.0113']","['TFT', 'CF']","['0.9999', '3.1629']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B39A8DF-1-4.jpg,TFT,TFT,0.9999,INT,INT,0.9989,GLASS BROKEN,GLASS BROKEN,0.9999,"['INT', 'UP', 'OP', 'NP']","['0.9999', '8.5554', '4.3386', '2.5774']","['GLASS BROKEN', 'ESD', 'POLYMER', 'LIGHT METAL', 'GLASS CULLET']","['0.9989', '0.0010', '1.6609', '4.1856', '1.4317']","['TFT', 'CF']","['0.9999', '6.6740']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4WV5FT-2-3.jpg,CF,CF,0.9999,NP,NP,0.9805,CF PS DEFORMATION,CF DEFECT,0.9994,"['NP', 'OP', 'UP', 'INT']","['0.9994', '0.0005', '1.7962', '7.2292']","['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS CULLET', 'M1-ABNORMAL']","['0.9805', '0.0112', '0.0067', '0.0013', '1.9129']","['CF', 'TFT']","['0.9999', '8.3579']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5BJ8UC-1-4.jpg,TFT,TFT,0.9999,NP,INT,0.7572,AS-RESIDUE-E,ESD,0.9855,"['INT', 'NP', 'UP', 'OP']","['0.9855', '0.0129', '0.0008', '0.0007']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']","['0.7572', '0.1211', '0.1121', '0.0051', '0.0007']","['TFT', 'CF']","['0.9999', '6.1350']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B27Q5N1-1-1.jpg,TFT,TFT,0.9999,INT,INT,0.9988,ESD,ESD,0.9999,"['INT', 'NP', 'UP', 'OP']","['0.9999', '1.1138', '5.9569', '1.9864']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E']","['0.9988', '0.0010', '7.5556', '4.0488', '3.0570']","['TFT', 'CF']","['0.9999', '1.9903']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B4VK9BC-1-3.jpg,CF,CF,0.9999,NP,NP,0.5659,CF DEFECT,CF PS DEFORMATION,0.9977,"['NP', 'OP', 'UP', 'INT']","['0.9977', '0.0022', '1.5343', '1.6954']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.5659', '0.2360', '0.1938', '0.0039', '0.0001']","['CF', 'TFT']","['0.9999', '3.0844']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2106BT-1-3.jpg,CF,CF,0.9999,UP,UP,0.9997,LIGHT METAL,LIGHT METAL,0.9998,"['UP', 'NP', 'OP', 'INT']","['0.9998', '0.0001', '3.0398', '6.2054']","['LIGHT METAL', 'GLASS CULLET', 'CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR']","['0.9997', '0.0001', '6.3960', '2.2828', '1.6348']","['CF', 'TFT']","['0.9999', '2.9890']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5BK1FN-1-3.jpg,TFT,TFT,0.9999,UP,UP,0.5504,PI SPOT-WITH PAR,PV-HOLE-T,0.6113,"['UP', 'NP', 'OP', 'INT']","['0.6113', '0.3883', '0.0001', '0.0001']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'POLYMER']","['0.5504', '0.4273', '0.0109', '0.0029', '0.0027']","['TFT', 'CF']","['0.9999', '2.3907']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B5CW9NB-1-4.jpg,TFT,TFT,0.9999,INT,INT,0.6911,ESD,ESD,0.9962,"['INT', 'NP', 'UP', 'OP']","['0.9962', '0.0030', '0.0007', '1.7090']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'LIGHT METAL', 'CF DEFECT']","['0.6911', '0.3046', '0.0029', '0.0002', '0.0002']","['TFT', 'CF']","['0.9999', '9.0228']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VV2QA-1-3.jpg,TFT,TFT,0.9998,NP,UP,0.9406,PV-HOLE-T,PI SPOT-WITH PAR,0.9863,"['UP', 'NP', 'OP', 'INT']","['0.9863', '0.0135', '5.9944', '3.8305']","['PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT']","['0.9406', '0.0395', '0.0164', '0.0009', '0.0008']","['TFT', 'CF']","['0.9998', '0.0001']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV8BB-1-3.jpg,CF,CF,0.9999,NP,NP,0.9985,CF PS DEFORMATION,CF PS DEFORMATION,0.9998,"['NP', 'OP', 'UP', 'INT']","['0.9998', '0.0001', '2.2995', '6.8106']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'ITO-RESIDUE-T']","['0.9985', '0.0012', '0.0001', '1.7631', '2.2654']","['CF', 'TFT']","['0.9999', '1.4374']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B59271B-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.5526,M1-ABNORMAL,PV-HOLE-T,0.9729,"['NP', 'UP', 'OP', 'INT']","['0.9729', '0.0259', '0.0010', '1.3978']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'AS-RESIDUE-E']","['0.5526', '0.3795', '0.0329', '0.0239', '0.0083']","['TFT', 'CF']","['0.9999', '4.6018']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B5870GF-1-3.jpg,TFT,TFT,1.0,INT,INT,0.9946,GLASS BROKEN,GLASS BROKEN,0.9999,"['INT', 'NP', 'UP', 'OP']","['0.9999', '4.0761', '1.5692', '5.3761']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T']","['0.9946', '0.0052', '0.0001', '8.2142', '5.7608']","['TFT', 'CF']","['1.0', '1.0542']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DF22R-1-3.jpg,TFT,TFT,0.9999,UP,UP,0.5791,PI SPOT-WITH PAR,POLYMER,0.7025,"['UP', 'OP', 'INT', 'NP']","['0.7025', '0.1736', '0.0777', '0.0460']","['POLYMER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'FIBER', 'ESD']","['0.5791', '0.2944', '0.0613', '0.0520', '0.0066']","['TFT', 'CF']","['0.9999', '4.8058']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_G73B2805F0BC-1-3.jpg,TFT,TFT,1.0,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9999,"['INT', 'NP', 'UP', 'OP']","['0.9999', '1.5717', '4.8306', '2.4660']","['GLASS BROKEN', 'ESD', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E']","['0.9999', '5.3985', '1.6096', '7.3781', '1.0561']","['TFT', 'CF']","['1.0', '4.7764']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B4VV5MC-1-3.jpg,TFT,TFT,0.9596,OP,OP,0.5272,POLYMER,PV-HOLE-T,0.5935,"['OP', 'NP', 'UP', 'INT']","['0.5935', '0.3229', '0.0800', '0.0034']","['PV-HOLE-T', 'POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']","['0.5272', '0.3202', '0.0800', '0.0342', '0.0283']","['TFT', 'CF']","['0.9596', '0.0403']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50J7RT-1-3.jpg,TFT,TFT,1.0,INT,INT,0.9912,GLASS BROKEN,GLASS BROKEN,0.9999,"['INT', 'NP', 'OP', 'UP']","['0.9999', '1.5121', '8.2883', '5.8809']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER']","['0.9912', '0.0087', '9.7637', '2.2381', '7.2778']","['TFT', 'CF']","['1.0', '5.8647']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5636UH-1-3.jpg,CF,CF,0.9999,OP,OP,0.5856,GLASS CULLET,GLASS CULLET,0.9959,"['OP', 'NP', 'INT', 'UP']","['0.9959', '0.0040', '1.3035', '1.6438']","['GLASS CULLET', 'FIBER', 'POLYMER', 'CF REPAIR FAIL', 'CF DEFECT']","['0.5856', '0.2752', '0.1041', '0.0329', '0.0016']","['CF', 'TFT']","['0.9999', '1.7393']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5CF1TN-1-3.jpg,CF,CF,0.9999,OP,OP,0.4585,FIBER,GLASS CULLET,0.9474,"['OP', 'NP', 'INT', 'UP']","['0.9474', '0.0524', '3.3429', '5.0741']","['GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'POLYMER', 'CF DEFECT']","['0.4585', '0.2471', '0.1796', '0.1068', '0.0072']","['CF', 'TFT']","['0.9999', '4.9877']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B33Z1LL-1-3.jpg,CF,CF,0.9999,UP,OP,0.6693,LIGHT METAL,POLYMER,0.8916,"['OP', 'UP', 'NP', 'INT']","['0.8916', '0.0733', '0.0350', '4.1618']","['POLYMER', 'LIGHT METAL', 'GLASS CULLET', 'FIBER', 'CF DEFECT']","['0.6693', '0.1322', '0.1319', '0.0270', '0.0252']","['CF', 'TFT']","['0.9999', '1.5132']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B33W8ME-1-1.jpg,TFT,TFT,0.9999,INT,INT,0.9999,ESD,ESD,0.9999,"['INT', 'NP', 'UP', 'OP']","['0.9999', '5.9703', '5.2487', '8.5147']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF REPAIR FAIL']","['0.9999', '5.7070', '1.2183', '7.9052', '2.7509']","['TFT', 'CF']","['0.9999', '7.6959']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5AZ5WL-1-5.jpg,TFT,TFT,1.0,NP,NP,0.5795,AS-RESIDUE-E,AS-RESIDUE-E,0.9999,"['NP', 'OP', 'UP', 'INT']","['0.9999', '7.8690', '4.8702', '2.3372']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'GLASS BROKEN']","['0.5795', '0.3061', '0.1133', '0.0008', '8.3556']","['TFT', 'CF']","['1.0', '2.1017']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5AY4JT-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.4931,M1-ABNORMAL,ESD,0.9472,"['NP', 'INT', 'UP', 'OP']","['0.9472', '0.0485', '0.0022', '0.0019']","['ESD', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['0.4931', '0.4517', '0.0237', '0.0160', '0.0056']","['TFT', 'CF']","['0.9999', '1.0903']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B57U0NT-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.6232,PV-HOLE-T,PV-HOLE-T,0.6224,"['NP', 'UP', 'INT', 'OP']","['0.6224', '0.3391', '0.0206', '0.0178']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'ITO-RESIDUE-T']","['0.6232', '0.2109', '0.0559', '0.0518', '0.0299']","['TFT', 'CF']","['0.9999', '2.3533']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5632QJ-1-3.jpg,CF,CF,0.9999,OP,OP,0.9849,FIBER,FIBER,0.9999,"['OP', 'NP', 'UP', 'INT']","['0.9999', '4.3801', '1.3447', '5.5777']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'LIGHT METAL']","['0.9849', '0.0145', '0.0004', '1.9069', '6.1911']","['CF', 'TFT']","['0.9999', '1.2390']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VL4HD-1-3.jpg,TFT,TFT,0.9995,NP,UP,0.9497,PV-HOLE-T,PI SPOT-WITH PAR,0.9828,"['UP', 'NP', 'OP', 'INT']","['0.9828', '0.0169', '0.0001', '2.3897']","['PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT']","['0.9497', '0.0365', '0.0092', '0.0018', '0.0009']","['TFT', 'CF']","['0.9995', '0.0004']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F7BJ-1-3.jpg,TFT,TFT,0.9999,NP,UP,0.7302,PV-HOLE-T,PV-HOLE-T,0.8029,"['UP', 'NP', 'OP', 'INT']","['0.8029', '0.1694', '0.0159', '0.0116']","['PV-HOLE-T', 'PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'M1-ABNORMAL']","['0.7302', '0.1312', '0.1167', '0.0098', '0.0065']","['TFT', 'CF']","['0.9999', '4.4633']"
/home/orin/L5C_CellFMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B38M9GC-1-3.jpg,TFT,TFT,0.9999,NP,NP,0.9100,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9987,"['NP', 'UP', 'OP', 'INT']","['0.9987', '0.0008', '0.0003', '3.9944']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['0.9100', '0.0594', '0.0237', '0.0022', '0.0019']","['TFT', 'CF']","['0.9999', '4.2573']"
