ImagePath,Layer_1_True,Layer_1_ans,Layer_1_conf,Layer_2_True,Layer_2_ans,Layer_2_conf,sub_class,sub_conf,super_class,super_conf
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VL4HD-1-3.jpg,NP,UP,0.9992,PV-HOLE-T,PI SPOT-WITH PAR,0.8893,"['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T']","['0.8893', '0.1018', '0.0066', '0.0008', '0.0007']","['UP', 'NP', 'OP', 'INT']","['0.9992', '0.0004', '0.0002', '1.0477']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B61F7BJ-1-3.jpg,NP,UP,0.9707,PV-HOLE-T,POLYMER,0.7076,"['POLYMER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'FIBER', 'LIGHT METAL']","['0.7076', '0.2323', '0.0574', '0.0013', '0.0005']","['UP', 'NP', 'OP', 'INT']","['0.9707', '0.0236', '0.0055', '5.2491']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B38M9GC-1-3.jpg,NP,NP,0.9876,ITO-RESIDUE-T,ITO-RESIDUE-T,0.9214,"['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']","['0.9214', '0.0623', '0.0113', '0.0027', '0.0013']","['NP', 'OP', 'UP', 'INT']","['0.9876', '0.0065', '0.0057', '3.2422']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B5578QP-1-3.jpg,UP,UP,0.9046,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9466,"['PI SPOT-WITH PAR', 'CF DEFECT', 'CF REPAIR FAIL', 'POLYMER', 'CF PS DEFORMATION']","['0.9466', '0.0311', '0.0130', '0.0051', '0.0019']","['UP', 'NP', 'OP', 'INT']","['0.9046', '0.0928', '0.0024', '8.4042']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_813B5286C0EE-1-3.jpg,OP,OP,0.9602,FIBER,FIBER,0.8158,"['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT']","['0.8158', '0.1275', '0.0333', '0.0123', '0.0093']","['OP', 'NP', 'UP', 'INT']","['0.9602', '0.0387', '0.0009', '7.9381']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5E52FC-1-3.jpg,UP,UP,0.9792,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9295,"['PI SPOT-WITH PAR', 'POLYMER', 'FIBER', 'PV-HOLE-T', 'LIGHT METAL']","['0.9295', '0.0374', '0.0244', '0.0057', '0.0012']","['UP', 'OP', 'NP', 'INT']","['0.9792', '0.0146', '0.0060', '6.5906']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_HCAD8TD-1-3.jpg,UP,NP,0.9864,PI SPOT-WITH PAR,CF DEFECT,0.7225,"['CF DEFECT', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'GLASS BROKEN', 'PI SPOT-WITH PAR']","['0.7225', '0.2304', '0.0376', '0.0068', '0.0009']","['NP', 'INT', 'OP', 'UP']","['0.9864', '0.0108', '0.0018', '0.0007']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5CF1UT-1-3.jpg,OP,OP,0.9999,GLASS CULLET,POLYMER,0.5478,"['POLYMER', 'GLASS CULLET', 'FIBER', 'CF REPAIR FAIL', 'LIGHT METAL']","['0.5478', '0.2956', '0.1561', '0.0001', '0.0001']","['OP', 'NP', 'UP', 'INT']","['0.9999', '3.6998', '1.7091', '6.1226']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5AZ8DA-2-3.jpg,NP,NP,0.9580,CF REPAIR FAIL,CF REPAIR FAIL,0.9710,"['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'FIBER', 'POLYMER']","['0.9710', '0.0203', '0.0041', '0.0025', '0.0009']","['NP', 'OP', 'UP', 'INT']","['0.9580', '0.0418', '0.0001', '3.0525']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5C89YB-1-3.jpg,OP,OP,0.9889,POLYMER,POLYMER,0.9850,"['POLYMER', 'M1-ABNORMAL', 'FIBER', 'PV-HOLE-T', 'GLASS CULLET']","['0.9850', '0.0061', '0.0032', '0.0025', '0.0016']","['OP', 'NP', 'UP', 'INT']","['0.9889', '0.0089', '0.0017', '0.0003']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VL6AA-1-3.jpg,NP,NP,0.9921,CF PS DEFORMATION,CF DEFECT,0.9748,"['CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'POLYMER']","['0.9748', '0.0196', '0.0027', '0.0024', '0.0002']","['NP', 'OP', 'UP', 'INT']","['0.9921', '0.0077', '4.4889', '4.2707']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B58C02C-1-3.jpg,NP,OP,0.7074,CF DEFECT,GLASS CULLET,0.5717,"['GLASS CULLET', 'CF DEFECT', 'LIGHT METAL', 'POLYMER', 'CF REPAIR FAIL']","['0.5717', '0.3758', '0.0375', '0.0085', '0.0056']","['OP', 'NP', 'UP', 'INT']","['0.7074', '0.2300', '0.0622', '0.0002']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_BAVC81H-1-3.jpg,UP,NP,0.9987,FIBER,AS-RESIDUE-E,0.9976,"['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'POLYMER']","['0.9976', '0.0022', '9.2334', '3.7324', '2.0588']","['NP', 'OP', 'UP', 'INT']","['0.9987', '0.0009', '0.0003', '1.2068']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55P0BD-2-3.jpg,OP,UP,0.7649,POLYMER,PI SPOT-WITH PAR,0.5614,"['PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E']","['0.5614', '0.2898', '0.0990', '0.0200', '0.0131']","['UP', 'OP', 'NP', 'INT']","['0.7649', '0.1234', '0.1115', '2.2337']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B54J1HP-1-3.jpg,NP,NP,0.9040,AS-RESIDUE-E,ITO-RESIDUE-T,0.3397,"['ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR', 'POLYMER']","['0.3397', '0.3044', '0.1570', '0.1376', '0.0307']","['NP', 'UP', 'OP', 'INT']","['0.9040', '0.0708', '0.0249', '7.8998']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4RQ02L-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,ESD,0.8372,"['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'CF DEFECT', 'PV-HOLE-T']","['0.8372', '0.1627', '3.4707', '8.6909', '8.5012']","['INT', 'NP', 'UP', 'OP']","['0.9999', '4.5793', '4.6105', '5.5687']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B50Y62M-1-4.jpg,INT,INT,0.9998,GLASS BROKEN,GLASS BROKEN,0.9961,"['GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'POLYMER']","['0.9961', '0.0037', '5.1089', '1.0835', '5.8760']","['INT', 'NP', 'UP', 'OP']","['0.9998', '0.0001', '6.9626', '1.0293']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B4S79HE-1-3.jpg,NP,NP,0.9938,ITO-RESIDUE-T,ITO-RESIDUE-T,0.5400,"['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'POLYMER']","['0.5400', '0.4229', '0.0215', '0.0101', '0.0048']","['NP', 'OP', 'UP', 'INT']","['0.9938', '0.0056', '0.0005', '6.9837']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4RR0TL-1-3.jpg,OP,OP,0.9992,GLASS CULLET,GLASS CULLET,0.8372,"['GLASS CULLET', 'POLYMER', 'FIBER', 'CF DEFECT', 'CF REPAIR FAIL']","['0.8372', '0.1521', '0.0069', '0.0032', '0.0003']","['OP', 'NP', 'UP', 'INT']","['0.9992', '0.0007', '2.1485', '8.8151']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B54J2KF-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9852,"['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF DEFECT', 'PI SPOT-WITH PAR']","['0.9852', '0.0145', '8.0654', '1.7631', '1.2089']","['INT', 'NP', 'UP', 'OP']","['0.9999', '5.6005', '1.1771', '1.0741']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4T91GP-1-3.jpg,INT,INT,0.9999,GLASS BROKEN,GLASS BROKEN,0.9999,"['GLASS BROKEN', 'ESD', 'AS-RESIDUE-E', 'CF DEFECT', 'M1-ABNORMAL']","['0.9999', '7.0885', '4.3641', '3.6163', '2.6598']","['INT', 'NP', 'UP', 'OP']","['0.9999', '1.2848', '1.5210', '1.5563']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE21B-2-3.jpg,NP,NP,0.9768,CF PS DEFORMATION,CF PS DEFORMATION,0.9946,"['CF PS DEFORMATION', 'CF DEFECT', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET']","['0.9946', '0.0040', '0.0004', '0.0003', '0.0002']","['NP', 'OP', 'UP', 'INT']","['0.9768', '0.0227', '0.0003', '3.6785']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B55Q5DH-1-3.jpg,NP,NP,0.5941,ITO-RESIDUE-T,ITO-RESIDUE-T,0.4627,"['ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.4627', '0.4362', '0.0806', '0.0150', '0.0032']","['NP', 'UP', 'OP', 'INT']","['0.5941', '0.4025', '0.0030', '0.0002']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B57U2CA-1-3.jpg,NP,NP,0.8693,AS-RESIDUE-E,ITO-RESIDUE-T,0.5851,"['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'POLYMER']","['0.5851', '0.3365', '0.0575', '0.0109', '0.0077']","['NP', 'UP', 'OP', 'INT']","['0.8693', '0.1176', '0.0125', '0.0004']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AY5GF-1-3.jpg,UP,UP,0.9957,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9828,"['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER']","['0.9828', '0.0103', '0.0030', '0.0014', '0.0013']","['UP', 'NP', 'OP', 'INT']","['0.9957', '0.0038', '0.0004', '2.0389']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B4LP8XG-1-3.jpg,UP,UP,0.9999,FIBER,PI SPOT-WITH PAR,0.7630,"['PI SPOT-WITH PAR', 'FIBER', 'POLYMER', 'PV-HOLE-T', 'ITO-RESIDUE-T']","['0.7630', '0.2364', '0.0003', '2.3452', '1.1387']","['UP', 'NP', 'OP', 'INT']","['0.9999', '6.6984', '4.4238', '9.9517']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B59S53C-1-3.jpg,NP,NP,0.9709,ITO-RESIDUE-T,ITO-RESIDUE-T,0.4763,"['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']","['0.4763', '0.4436', '0.0499', '0.0155', '0.0127']","['NP', 'OP', 'UP', 'INT']","['0.9709', '0.0256', '0.0034', '1.9203']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B5CV1FP-1-3.jpg,OP,UP,0.5936,POLYMER,POLYMER,0.9692,"['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'PV-HOLE-T', 'M1-ABNORMAL']","['0.9692', '0.0220', '0.0075', '0.0006', '0.0003']","['UP', 'OP', 'NP', 'INT']","['0.5936', '0.4024', '0.0038', '2.6604']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5AL63M-1-3.jpg,UP,UP,0.9997,PI SPOT-WITH PAR,PI SPOT-WITH PAR,0.9978,"['PI SPOT-WITH PAR', 'POLYMER', 'LIGHT METAL', 'ITO-RESIDUE-T', 'FIBER']","['0.9978', '0.0014', '0.0002', '0.0001', '0.0001']","['UP', 'NP', 'OP', 'INT']","['0.9997', '0.0001', '2.2556', '2.5250']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_H5D72FJ-1-3.jpg,UP,UP,0.4815,PI SPOT-WITH PAR,POLYMER,0.6962,"['POLYMER', 'PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'CF REPAIR FAIL']","['0.6962', '0.1968', '0.0830', '0.0081', '0.0074']","['UP', 'OP', 'NP', 'INT']","['0.4815', '0.4423', '0.0754', '0.0006']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5B774L-1-3.jpg,OP,OP,0.9999,POLYMER,POLYMER,0.9888,"['POLYMER', 'GLASS CULLET', 'FIBER', 'AS-RESIDUE-E', 'CF REPAIR FAIL']","['0.9888', '0.0103', '0.0007', '5.3915', '1.7946']","['OP', 'NP', 'UP', 'INT']","['0.9999', '6.5512', '5.9520', '6.0127']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B36C6FR-1-3.jpg,NP,NP,0.9925,CF REPAIR FAIL,CF REPAIR FAIL,0.8601,"['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'LIGHT METAL', 'POLYMER']","['0.8601', '0.1341', '0.0030', '0.0013', '0.0008']","['NP', 'OP', 'UP', 'INT']","['0.9925', '0.0048', '0.0025', '1.3157']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B4S763A-1-3.jpg,NP,NP,0.4647,M1-ABNORMAL,POLYMER,0.5379,"['POLYMER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E']","['0.5379', '0.1487', '0.1193', '0.0933', '0.0906']","['NP', 'OP', 'UP', 'INT']","['0.4647', '0.3615', '0.1736', '3.5219']"
/home/orin/L5C_CellFMA/Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B6197YQ-1-3.jpg,UP,UP,0.9842,PI SPOT-WITH PAR,POLYMER,0.5938,"['POLYMER', 'PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT', 'ESD']","['0.5938', '0.3218', '0.0402', '0.0154', '0.0098']","['UP', 'OP', 'NP', 'INT']","['0.9842', '0.0083', '0.0061', '0.0012']"
