ImagePath,super_conf,super_class,sub_conf,sub_class,subtwo_conf,subtwo_class,Layer_1_ans,Layer_1_conf,Layer_2_ans,Layer_2_conf,Layer_3_ans,Layer_3_conf,Layer_1_True,Layer_2_True,Layer_3_True
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B64C5RH-1-4.jpg,"['1.0', '3.8536']","['TFT', 'CF']","['0.9999', '2.8278', '4.7132', '1.5165']","['NP', 'INT', 'UP', 'OP']","['0.9947', '0.0050', '0.0001', '2.5774', '2.1226']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'GLASS BROKEN']",TFT,1.0,NP,0.9947,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B5634TM-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9990', '0.0005', '0.0003', '4.8869']","['NP', 'OP', 'UP', 'INT']","['0.8326', '0.0579', '0.0552', '0.0490', '0.0026']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T', 'CF PS DEFORMATION']",TFT,0.9998,NP,0.8326,ITO-RESIDUE-T,0.9990,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5B27LC-1-3.jpg,"['0.9987', '0.0012']","['CF', 'TFT']","['0.9992', '0.0006', '5.8649', '6.8118']","['OP', 'UP', 'NP', 'INT']","['0.9999', '5.2441', '2.9319', '2.8948', '1.0833']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'AS-RESIDUE-E', 'GLASS CULLET']",CF,0.9987,OP,0.9999,FIBER,0.9992,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B60N7PR-1-3.jpg,"['0.9999', '1.4206']","['CF', 'TFT']","['0.9122', '0.0867', '0.0009', '4.2119']","['NP', 'OP', 'UP', 'INT']","['0.6969', '0.2443', '0.0437', '0.0064', '0.0044']","['CF REPAIR FAIL', 'CF DEFECT', 'GLASS CULLET', 'POLYMER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.6969,CF REPAIR FAIL,0.9122,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B33W8WK-1-1.jpg,"['1.0', '2.6977']","['TFT', 'CF']","['1.0', '4.1579', '8.8373', '1.0479']","['INT', 'UP', 'NP', 'OP']","['1.0', '2.9798', '6.9804', '2.9443', '1.4322']","['ESD', 'GLASS BROKEN', 'M1-ABNORMAL', 'POLYMER', 'CF REPAIR FAIL']",TFT,1.0,INT,1.0,ESD,1.0,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B1BC54L-1-1.jpg,"['1.0', '1.0894']","['TFT', 'CF']","['1.0', '1.4448', '1.4161', '1.5366']","['INT', 'UP', 'OP', 'NP']","['1.0', '2.3299', '7.3839', '3.6293', '1.2534']","['ESD', 'GLASS BROKEN', 'POLYMER', 'M1-ABNORMAL', 'CF REPAIR FAIL']",TFT,1.0,INT,1.0,ESD,1.0,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B39A8DF-1-4.jpg,"['1.0', '2.6839']","['TFT', 'CF']","['0.9999', '1.1040', '5.5918', '4.6728']","['INT', 'UP', 'NP', 'OP']","['0.9991', '0.0007', '3.7581', '1.0821', '3.5804']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'POLYMER', 'PV-HOLE-T']",TFT,1.0,INT,0.9991,GLASS BROKEN,0.9999,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B4NV6TS-1-3.jpg,"['0.9999', '3.4231']","['TFT', 'CF']","['0.9940', '0.0038', '0.0020', '7.5478']","['UP', 'OP', 'NP', 'INT']","['0.9345', '0.0538', '0.0112', '0.0001', '0.0001']","['FIBER', 'PI SPOT-WITH PAR', 'POLYMER', 'ITO-RESIDUE-T', 'PV-HOLE-T']",TFT,0.9999,UP,0.9345,FIBER,0.9940,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_H1G06AF-1-3.jpg,"['1.0', '1.1731']","['CF', 'TFT']","['0.9997', '0.0001', '9.4178', '2.4597']","['UP', 'OP', 'NP', 'INT']","['0.9999', '2.1327', '9.3150', '4.5121', '3.6522']","['LIGHT METAL', 'POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'FIBER']",CF,1.0,UP,0.9999,LIGHT METAL,0.9997,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_H3M22MA-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.8135', '0.1376', '0.0434', '0.0053']","['UP', 'NP', 'OP', 'INT']","['0.5182', '0.1889', '0.1247', '0.0624', '0.0357']","['POLYMER', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'ESD', 'PV-HOLE-T']",TFT,0.9998,UP,0.5182,POLYMER,0.8135,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_7S3B5AA0Q0AE-1-3.jpg,"['0.9999', '6.0585']","['CF', 'TFT']","['0.9608', '0.0385', '0.0005', '1.6919']","['OP', 'NP', 'UP', 'INT']","['0.4904', '0.3208', '0.1188', '0.0457', '0.0227']","['POLYMER', 'FIBER', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT']",CF,0.9999,OP,0.4904,POLYMER,0.9608,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4N98AM-1-4.jpg,"['1.0', '2.9111']","['TFT', 'CF']","['1.0', '2.8097', '6.7680', '3.9871']","['INT', 'NP', 'OP', 'UP']","['0.9999', '1.1065', '5.4864', '3.8588', '2.4414']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF DEFECT', 'GLASS CULLET']",TFT,1.0,INT,0.9999,GLASS BROKEN,1.0,TFT,INT,GLASS BROKEN
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4UZ0ND-1-3.jpg,"['1.0', '1.0880']","['CF', 'TFT']","['0.9990', '0.0008', '0.0001', '6.7883']","['OP', 'NP', 'UP', 'INT']","['0.9993', '0.0002', '0.0001', '0.0001', '6.0737']","['GLASS CULLET', 'LIGHT METAL', 'CF REPAIR FAIL', 'POLYMER', 'FIBER']",CF,1.0,OP,0.9993,GLASS CULLET,0.9990,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@TFT@Cell_B5DQ4US-1-3.jpg,"['0.9999', '2.9452']","['TFT', 'CF']","['0.6135', '0.3638', '0.0206', '0.0019']","['UP', 'NP', 'OP', 'INT']","['0.9435', '0.0119', '0.0103', '0.0103', '0.0097']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'POLYMER']",TFT,0.9999,UP,0.9435,PI SPOT-WITH PAR,0.6135,TFT,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B4S594C-1-3.jpg,"['0.9999', '3.0164']","['CF', 'TFT']","['0.8145', '0.1851', '0.0001', '8.0496']","['OP', 'NP', 'UP', 'INT']","['0.8884', '0.0578', '0.0267', '0.0249', '0.0009']","['GLASS CULLET', 'CF REPAIR FAIL', 'POLYMER', 'CF DEFECT', 'CF PS DEFORMATION']",CF,0.9999,OP,0.8884,GLASS CULLET,0.8145,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B5BL54A-1-3.jpg,"['0.9999', '2.0780']","['CF', 'TFT']","['0.9999', '8.2052', '1.7482', '9.6622']","['NP', 'OP', 'UP', 'INT']","['0.9983', '0.0016', '4.7114', '3.2149', '1.9477']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'POLYMER', 'PI SPOT-WITH PAR']",CF,0.9999,NP,0.9983,CF REPAIR FAIL,0.9999,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B58A1RQ-1-3.jpg,"['0.9999', '2.7400']","['TFT', 'CF']","['0.9943', '0.0056', '3.9436', '2.4098']","['NP', 'OP', 'UP', 'INT']","['0.6726', '0.3221', '0.0021', '0.0019', '0.0007']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF PS DEFORMATION', 'POLYMER']",TFT,0.9999,NP,0.6726,M1-ABNORMAL,0.9943,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@UP@TFT@Cell_B56H6FL-1-3.jpg,"['0.9989', '0.0010']","['TFT', 'CF']","['0.6277', '0.2294', '0.1416', '0.0011']","['NP', 'UP', 'OP', 'INT']","['0.4840', '0.2436', '0.1098', '0.0814', '0.0255']","['PV-HOLE-T', 'POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']",TFT,0.9989,NP,0.4840,PV-HOLE-T,0.6277,TFT,UP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ITO-RESIDUE-T@NP@TFT@Array_B51D8NM-1-3.jpg,"['0.9999', '3.1510']","['TFT', 'CF']","['0.9986', '0.0010', '0.0001', '0.0001']","['NP', 'OP', 'UP', 'INT']","['0.6247', '0.3400', '0.0244', '0.0042', '0.0033']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']",TFT,0.9999,NP,0.6247,M1-ABNORMAL,0.9986,TFT,NP,ITO-RESIDUE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B14N9SD-1-3.jpg,"['1.0', '5.5157']","['TFT', 'CF']","['0.7091', '0.1814', '0.1046', '0.0047']","['INT', 'UP', 'NP', 'OP']","['0.7009', '0.1551', '0.1078', '0.0359', '7.6041']","['M1-ABNORMAL', 'POLYMER', 'GLASS BROKEN', 'ESD', 'PV-HOLE-T']",TFT,1.0,INT,0.7009,M1-ABNORMAL,0.7091,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_BBQU1LS-1-3.jpg,"['1.0', '2.2110']","['TFT', 'CF']","['0.9999', '2.0372', '8.3960', '1.1731']","['NP', 'INT', 'UP', 'OP']","['0.9999', '1.4365', '8.4460', '9.7824', '6.9445']","['M1-ABNORMAL', 'GLASS BROKEN', 'ESD', 'CF PS DEFORMATION', 'ITO-RESIDUE-T']",TFT,1.0,NP,0.9999,M1-ABNORMAL,0.9999,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B67H3RE-1-1.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9107', '0.0676', '0.0216', '1.4331']","['NP', 'OP', 'UP', 'INT']","['0.9987', '0.0008', '0.0001', '9.4339', '6.8551']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'GLASS CULLET', 'LIGHT METAL']",TFT,0.9998,NP,0.9987,AS-RESIDUE-E,0.9107,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B2419PB-1-3.jpg,"['1.0', '2.2284']","['CF', 'TFT']","['0.9188', '0.0751', '0.0060', '3.7413']","['UP', 'OP', 'NP', 'INT']","['0.9890', '0.0089', '0.0006', '0.0005', '0.0003']","['LIGHT METAL', 'GLASS CULLET', 'CF DEFECT', 'CF PS DEFORMATION', 'CF REPAIR FAIL']",CF,1.0,UP,0.9890,LIGHT METAL,0.9188,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_B55S3ME-1-3.jpg,"['1.0', '8.1775']","['TFT', 'CF']","['0.9973', '0.0013', '0.0012', '3.9517']","['INT', 'NP', 'UP', 'OP']","['0.9966', '0.0032', '9.1045', '6.7339', '2.7752']","['ESD', 'M1-ABNORMAL', 'GLASS BROKEN', 'POLYMER', 'CF REPAIR FAIL']",TFT,1.0,INT,0.9966,ESD,0.9973,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@UP@TFT@Cell_B12Z2AF-1-3.jpg,"['0.9997', '0.0002']","['TFT', 'CF']","['0.6714', '0.2525', '0.0755', '0.0004']","['UP', 'NP', 'OP', 'INT']","['0.9584', '0.0148', '0.0122', '0.0051', '0.0047']","['FIBER', 'POLYMER', 'PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']",TFT,0.9997,UP,0.9584,FIBER,0.6714,TFT,UP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/M1-ABNORMAL@NP@TFT@Array_B5CU5WT-1-3.jpg,"['0.9998', '0.0001']","['TFT', 'CF']","['0.9921', '0.0041', '0.0036', '1.8361']","['NP', 'UP', 'OP', 'INT']","['0.9643', '0.0262', '0.0033', '0.0023', '0.0023']","['ITO-RESIDUE-T', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'PI SPOT-WITH PAR']",TFT,0.9998,NP,0.9643,ITO-RESIDUE-T,0.9921,TFT,NP,M1-ABNORMAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE8EA-1-3.jpg,"['0.9999', '7.9142']","['CF', 'TFT']","['0.9999', '9.0407', '7.5517', '1.7914']","['NP', 'OP', 'UP', 'INT']","['0.9703', '0.0288', '0.0006', '8.4176', '2.3135']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']",CF,0.9999,NP,0.9703,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF REPAIR FAIL@NP@CF@CF_B60N7SA-1-3.jpg,"['0.9999', '2.5624']","['CF', 'TFT']","['0.9995', '0.0004', '2.4669', '7.4744']","['NP', 'OP', 'UP', 'INT']","['0.9654', '0.0342', '0.0001', '0.0001', '4.1375']","['CF REPAIR FAIL', 'CF DEFECT', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'GLASS CULLET']",CF,0.9999,NP,0.9654,CF REPAIR FAIL,0.9995,CF,NP,CF REPAIR FAIL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B55Q4UA-1-3.jpg,"['0.9999', '1.4081']","['TFT', 'CF']","['0.5116', '0.4772', '0.0099', '0.0010']","['NP', 'OP', 'UP', 'INT']","['0.4710', '0.4677', '0.0467', '0.0071', '0.0029']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'GLASS CULLET', 'PI SPOT-WITH PAR']",TFT,0.9999,NP,0.4710,POLYMER,0.5116,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B5627DC-1-3.jpg,"['1.0', '1.3121']","['CF', 'TFT']","['0.9999', '2.9431', '1.1505', '1.0479']","['OP', 'NP', 'UP', 'INT']","['0.9999', '3.0024', '9.4323', '1.4334', '4.9065']","['GLASS CULLET', 'POLYMER', 'CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL']",CF,1.0,OP,0.9999,GLASS CULLET,0.9999,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/LIGHT METAL@UP@CF@Cell_B5052PC-1-3.jpg,"['1.0', '1.2710']","['CF', 'TFT']","['0.9998', '0.0001', '2.3279', '7.6392']","['UP', 'OP', 'NP', 'INT']","['0.9999', '7.2470', '1.4261', '5.2908', '7.9849']","['LIGHT METAL', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'CF DEFECT']",CF,1.0,UP,0.9999,LIGHT METAL,0.9998,CF,UP,LIGHT METAL
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5BK9MG-1-3.jpg,"['0.9998', '0.0001']","['CF', 'TFT']","['0.9979', '0.0020', '4.9211', '3.9385']","['OP', 'UP', 'NP', 'INT']","['0.9323', '0.0637', '0.0035', '0.0001', '9.8373']","['POLYMER', 'FIBER', 'GLASS CULLET', 'LIGHT METAL', 'CF REPAIR FAIL']",CF,0.9998,OP,0.9323,POLYMER,0.9979,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PI SPOT-WITH PAR@UP@CF@Cell_B63A1DE-1-3.jpg,"['0.9999', '2.2920']","['CF', 'TFT']","['0.9295', '0.0647', '0.0056', '6.6294']","['UP', 'NP', 'OP', 'INT']","['0.7430', '0.1912', '0.0372', '0.0109', '0.0104']","['PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'LIGHT METAL', 'CF DEFECT', 'FIBER']",CF,0.9999,UP,0.7430,PI SPOT-WITH PAR,0.9295,CF,UP,PI SPOT-WITH PAR
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B6214RD-1-3.jpg,"['1.0', '3.1331']","['CF', 'TFT']","['1.0', '1.1415', '7.6134', '5.8927']","['OP', 'NP', 'INT', 'UP']","['0.9999', '2.0197', '2.3660', '2.1185', '7.5261']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PV-HOLE-T', 'CF DEFECT']",CF,1.0,OP,0.9999,POLYMER,1.0,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@CF@Cell_B5B774L-1-3.jpg,"['1.0', '3.8179']","['CF', 'TFT']","['0.9999', '6.3514', '2.6117', '2.5278']","['OP', 'NP', 'UP', 'INT']","['0.9978', '0.0021', '4.5613', '5.1390', '2.1563']","['POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'FIBER', 'CF DEFECT']",CF,1.0,OP,0.9978,POLYMER,0.9999,CF,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/PV-HOLE-T@NP@TFT@Array_B4VV2QA-1-3.jpg,"['0.9999', '1.9932']","['TFT', 'CF']","['0.9566', '0.0427', '0.0005', '1.3889']","['NP', 'UP', 'OP', 'INT']","['0.5251', '0.2854', '0.1791', '0.0063', '0.0020']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'POLYMER']",TFT,0.9999,NP,0.5251,PV-HOLE-T,0.9566,TFT,NP,PV-HOLE-T
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF DEFECT@NP@CF@CF_B59E0GC-1-3.jpg,"['0.9999', '1.4277']","['CF', 'TFT']","['0.9963', '0.0035', '7.7716', '4.2535']","['NP', 'OP', 'UP', 'INT']","['0.9192', '0.0480', '0.0176', '0.0149', '3.6248']","['CF PS DEFORMATION', 'CF REPAIR FAIL', 'GLASS CULLET', 'CF DEFECT', 'LIGHT METAL']",CF,0.9999,NP,0.9192,CF PS DEFORMATION,0.9963,CF,NP,CF DEFECT
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/ESD@INT@TFT@Cell_7U3B1BG2B0BB-1-3.jpg,"['0.9999', '2.3941']","['TFT', 'CF']","['0.9998', '0.0001', '2.0058', '4.1151']","['INT', 'NP', 'UP', 'OP']","['0.9940', '0.0059', '5.3441', '1.5024', '2.5200']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'CF REPAIR FAIL', 'CF DEFECT']",TFT,0.9999,INT,0.9940,GLASS BROKEN,0.9998,TFT,INT,ESD
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VV3RC-1-3.jpg,"['0.9999', '6.9750']","['CF', 'TFT']","['0.9998', '0.0001', '1.3432', '1.2301']","['NP', 'OP', 'UP', 'INT']","['0.9951', '0.0044', '0.0003', '2.9244', '1.0248']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'GLASS CULLET', 'M1-ABNORMAL']",CF,0.9999,NP,0.9951,CF PS DEFORMATION,0.9998,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B5B24EB-1-3.jpg,"['0.9994', '0.0005']","['CF', 'TFT']","['0.9999', '2.1062', '1.0248', '3.9027']","['OP', 'UP', 'NP', 'INT']","['0.8554', '0.1445', '2.2984', '1.5303', '2.0080']","['FIBER', 'POLYMER', 'CF REPAIR FAIL', 'GLASS CULLET', 'AS-RESIDUE-E']",CF,0.9994,OP,0.8554,FIBER,0.9999,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B5AZ5WL-1-5.jpg,"['1.0', '2.6338']","['TFT', 'CF']","['0.9999', '3.6651', '2.3563', '2.3254']","['NP', 'INT', 'OP', 'UP']","['0.9969', '0.0030', '5.7546', '8.6920', '1.9303']","['AS-RESIDUE-E', 'M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'GLASS BROKEN']",TFT,1.0,NP,0.9969,AS-RESIDUE-E,0.9999,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS CULLET@OP@CF@Cell_B54T6JC-1-3.jpg,"['0.9999', '4.2201']","['CF', 'TFT']","['0.9956', '0.0042', '0.0001', '1.8483']","['OP', 'NP', 'UP', 'INT']","['0.8334', '0.1038', '0.0336', '0.0277', '0.0004']","['GLASS CULLET', 'FIBER', 'POLYMER', 'CF REPAIR FAIL', 'CF PS DEFORMATION']",CF,0.9999,OP,0.8334,GLASS CULLET,0.9956,CF,OP,GLASS CULLET
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/CF PS DEFORMATION@NP@CF@CF_B4VE3AF-1-3.jpg,"['0.9999', '3.4554']","['CF', 'TFT']","['0.9999', '2.3996', '6.4618', '6.8442']","['NP', 'UP', 'OP', 'INT']","['0.9949', '0.0049', '5.9102', '2.4002', '1.7658']","['CF PS DEFORMATION', 'CF DEFECT', 'CF REPAIR FAIL', 'M1-ABNORMAL', 'LIGHT METAL']",CF,0.9999,NP,0.9949,CF PS DEFORMATION,0.9999,CF,NP,CF PS DEFORMATION
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/FIBER@OP@CF@Cell_B57D92B-1-3.jpg,"['0.9999', '8.8362']","['CF', 'TFT']","['1.0', '2.9276', '3.6406', '6.2940']","['OP', 'UP', 'NP', 'INT']","['0.6078', '0.3475', '0.0446', '5.8786', '2.4172']","['FIBER', 'POLYMER', 'GLASS CULLET', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']",CF,0.9999,OP,0.6078,FIBER,1.0,CF,OP,FIBER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/POLYMER@OP@TFT@Cell_B52E4BB-1-3.jpg,"['0.9999', '1.1078']","['TFT', 'CF']","['0.7732', '0.2023', '0.0239', '0.0004']","['OP', 'NP', 'UP', 'INT']","['0.6447', '0.3270', '0.0213', '0.0033', '0.0020']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'M1-ABNORMAL', 'GLASS CULLET']",TFT,0.9999,OP,0.6447,POLYMER,0.7732,TFT,OP,POLYMER
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/AS-RESIDUE-E@NP@TFT@Array_B66C6LP-1-4.jpg,"['1.0', '6.3870']","['TFT', 'CF']","['0.6748', '0.3251', '7.7169', '2.8816']","['NP', 'OP', 'INT', 'UP']","['0.9995', '0.0004', '7.1957', '7.3930', '2.4418']","['AS-RESIDUE-E', 'POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'FIBER']",TFT,1.0,NP,0.9995,AS-RESIDUE-E,0.6748,TFT,NP,AS-RESIDUE-E
/home/agx/AUO_FMA/D3_Deep-Hierarchical-Classification_ImageRecognition/dataset/detect_imgs/GLASS BROKEN@INT@TFT@Cell_B4K244U-1-3.jpg,"['0.9999', '6.1612']","['TFT', 'CF']","['1.0', '5.1221', '1.0294', '6.3840']","['INT', 'NP', 'OP', 'UP']","['0.9999', '3.7226', '2.9323', '6.0498', '1.9976']","['GLASS BROKEN', 'ESD', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'PV-HOLE-T']",TFT,0.9999,INT,0.9999,GLASS BROKEN,1.0,TFT,INT,GLASS BROKEN
